catalogue_id,full_name,current_full_name,html_url,current_url,description,description_de,primary_category,category_label_en,category_label_de,scope_status,record_status,redirects_to,github_repository_id,github_status,homepage_url,is_archived,is_disabled,is_fork,default_branch,primary_language,license_spdx,topics,stargazers_count,forks_count,open_issues_count,created_at,pushed_at,updated_at,snapshot_date,github_metadata_captured_at
GHIAO-0250,marlonsmathias/GATT_DNS,marlonsmathias/GATT_DNS,https://github.com/marlonsmathias/GATT_DNS,https://github.com/marlonsmathias/GATT_DNS,"Direct Numerical Simulation code for the compressible Navier-Stokes equations. The linear stability analysis (LST) is done by a Jacobian-free time-stepping algorithm. The code was developed by the Group of Aeroacoustics, Transition and Turbulence of the São Carlos School of Engineering - University of São Paulo (EESC-USP).",Direkte numerische Strömungssimulation und Stabilitätsanalyse als Grundlage aeroakustischer Forschung.,aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,355988001,available,,False,False,False,main,Fortran,GPL-3.0,"[""cfd"",""flow"",""global-stability"",""linear-stability-analysis"",""simulation""]",41,12,0,2021-04-08T17:02:12Z,2024-11-14T18:14:41Z,2026-06-24T15:22:49Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0251,Universite-Gustave-Eiffel/NoiseModelling,Universite-Gustave-Eiffel/NoiseModelling,https://github.com/Universite-Gustave-Eiffel/NoiseModelling,https://github.com/Universite-Gustave-Eiffel/NoiseModelling,An open-source model for calculating noise maps. ,Bibliothek für Umweltlärmkarten und Schallausbreitungsrechnung.,environmental_building_and_transport_acoustics,"Environmental, building, and transport acoustics","Umwelt-, Gebäude- und Verkehrsakustik",core,active,,5002457,available,https://noisemodelling.readthedocs.io/,False,False,False,main,Java,GPL-3.0,"[""acoustics"",""cnossos-eu"",""gis"",""java"",""modelling"",""noise"",""noise-modelling"",""noise-propagation"",""pathfinder"",""pathfinding"",""propagation"",""research"",""sound-propagation""]",232,95,83,2012-07-12T11:21:06Z,2026-08-14T15:04:52Z,2026-08-21T18:17:44Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0252,Universite-Gustave-Eiffel/NoiseCapture,Universite-Gustave-Eiffel/NoiseCapture,https://github.com/Universite-Gustave-Eiffel/NoiseCapture,https://github.com/Universite-Gustave-Eiffel/NoiseCapture,Android App dedicated to the measurement of environmental noise.,"Umwelt-, Gebäude- oder Verkehrsakustik und Lärmkartierung.",environmental_building_and_transport_acoustics,"Environmental, building, and transport acoustics","Umwelt-, Gebäude- und Verkehrsakustik",core,active,,32870652,available,http://noise-planet.org/fr/noisecapture.html,False,False,False,master,Java,GPL-3.0,"[""android"",""collaborative-science"",""measurements"",""noise-maps""]",133,52,73,2015-03-25T14:45:36Z,2026-07-22T09:53:00Z,2026-08-24T19:35:07Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0253,Universite-Gustave-Eiffel/Rail4Earth,Universite-Gustave-Eiffel/Rail4Earth,https://github.com/Universite-Gustave-Eiffel/Rail4Earth,https://github.com/Universite-Gustave-Eiffel/Rail4Earth,OnoSensor (Open Noise Sensor) empowering communities through complete noise monitoring — From acquisition to distributed networked storage and visualization.,"Umwelt-, Gebäude- oder Verkehrsakustik und Lärmkartierung.",environmental_building_and_transport_acoustics,"Environmental, building, and transport acoustics","Umwelt-, Gebäude- und Verkehrsakustik",core,active,,764125567,available,,False,False,False,main,JavaScript,BSD-3-Clause,[],7,1,12,2024-02-27T14:24:11Z,2025-10-06T12:31:42Z,2026-06-17T14:53:14Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0254,sparrow-acoustics/sparrowpy,sparrow-acoustics/sparrowpy,https://github.com/sparrow-acoustics/sparrowpy,https://github.com/sparrow-acoustics/sparrowpy,Sound Propagation with Acoustic Radiosity for Realistic Outdoor Worlds,"Umwelt-, Gebäude- oder Verkehrsakustik und Lärmkartierung.",environmental_building_and_transport_acoustics,"Environmental, building, and transport acoustics","Umwelt-, Gebäude- und Verkehrsakustik",core,active,,803891844,available,,False,False,False,main,Python,MIT,[],22,3,44,2024-05-21T15:01:33Z,2026-08-25T15:27:42Z,2026-08-25T14:53:46Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0255,Code-TYMPAN/code_tympan,,https://github.com/Code-TYMPAN/code_tympan,,,"Umwelt-, Gebäude- oder Verkehrsakustik und Lärmkartierung.",environmental_building_and_transport_acoustics,"Environmental, building, and transport acoustics","Umwelt-, Gebäude- und Verkehrsakustik",core,active,,,unavailable,,,,,,,,[],,,,,,,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0256,dbetchkal/NMSIM-Python,dbetchkal/NMSIM-Python,https://github.com/dbetchkal/NMSIM-Python,https://github.com/dbetchkal/NMSIM-Python,A Python-based wrapper for Noise Model Simulation (NMSIM). Eases the creation of input files and joining data from GIS databases.,"Umwelt-, Gebäude- oder Verkehrsakustik und Lärmkartierung.",environmental_building_and_transport_acoustics,"Environmental, building, and transport acoustics","Umwelt-, Gebäude- und Verkehrsakustik",core,active,,310674326,available,,False,False,False,main,Jupyter Notebook,GPL-2.0,"[""acoustics"",""aircraft-noise"",""gis"",""noise"",""noise-model"",""sound-propagation"",""sound-propagation-modeling""]",12,3,12,2020-11-06T18:20:56Z,2024-04-10T19:00:13Z,2025-07-31T20:40:52Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0257,MitchellAcoustics/Soundscapy,MitchellAcoustics/Soundscapy,https://github.com/MitchellAcoustics/Soundscapy,https://github.com/MitchellAcoustics/Soundscapy,A python library for soundscape assessments,Python-Bibliothek zur standardisierten Bewertung und Analyse menschlich wahrgenommener Klanglandschaften.,soundscape_and_bioacoustics,"Soundscape, bioacoustics, and ecoacoustics","Soundscape, Bio- und Ökoakustik",core,active,,331722386,available,https://drandrewmitchell.com/Soundscapy/,False,False,False,main,Python,NOASSERTION,[],58,12,23,2021-01-21T18:47:20Z,2026-06-12T15:55:42Z,2026-05-15T15:21:52Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0258,rivm-syso/OURS,rivm-syso/OURS,https://github.com/rivm-syso/OURS,https://github.com/rivm-syso/OURS,Dutch calculation method for railway vibrations,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,core,active,,263941943,available,,False,False,False,master,Pascal,EUPL-1.2,[],8,4,7,2020-05-14T14:44:15Z,2026-08-24T14:55:45Z,2026-06-29T04:46:42Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0259,dagghe/pyOMA2,dagghe/pyOMA2,https://github.com/dagghe/pyOMA2,https://github.com/dagghe/pyOMA2,Python module for conducting operational modal analysis,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,core,active,,680238610,available,,False,False,False,main,Python,MIT,"[""operational-modal-analysis"",""structural-dynamics""]",65,24,6,2023-08-18T17:25:17Z,2026-08-17T11:34:43Z,2026-08-25T10:01:57Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0260,MOPT-UFSC/VIBRA,MOPT-UFSC/VIBRA,https://github.com/MOPT-UFSC/VIBRA,https://github.com/MOPT-UFSC/VIBRA,Vibroacoustic Analysis using the Finite Element Method,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,core,active,,662679851,available,,False,False,False,main,Python,GPL-3.0,[],17,3,62,2023-07-05T16:44:00Z,2026-08-25T15:13:35Z,2026-08-13T23:11:07Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0261,MOPT-UFSC/OpenPulse,MOPT-UFSC/OpenPulse,https://github.com/MOPT-UFSC/OpenPulse,https://github.com/MOPT-UFSC/OpenPulse,Open Source Software for Pulsation Analysis of Pipeline Systems ,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,core,active,,219502409,available,https://open-pulse.readthedocs.io,False,False,False,main,Python,GPL-3.0,[],55,23,45,2019-11-04T12:59:11Z,2026-08-13T23:10:23Z,2026-08-14T19:09:09Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0262,minipief/pyva,minipief/pyva,https://github.com/minipief/pyva,https://github.com/minipief/pyva,Python toolbox for vibroacoustics,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,core,active,,466706687,available,,False,False,False,main,Python,MIT,[],35,10,0,2022-03-06T10:41:10Z,2026-08-04T21:36:49Z,2026-08-24T20:37:12Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0263,jotachango/vibro-acus-fem,jotachango/vibro-acus-fem,https://github.com/jotachango/vibro-acus-fem,https://github.com/jotachango/vibro-acus-fem,Numerically Based Analyses of Fluid–Structure Interaction: Matlab and C++/CUDA implementation of FEM models.,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,core,active,,177810035,available,,False,False,False,master,MATLAB,,"[""acoustics"",""computational-acoustics"",""fem"",""finite-element-analysis"",""finite-element-methods"",""matlab"",""metodo-elemento-finitos"",""vibroacoustics""]",7,3,1,2019-03-26T14:52:54Z,2019-05-20T02:44:38Z,2026-08-13T11:13:48Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0264,python-acoustics/Sea,python-acoustics/Sea,https://github.com/python-acoustics/Sea,https://github.com/python-acoustics/Sea,DISCONTINUED - Statistical Energy Analysis (SEA) module for FreeCAD.,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,adjacent,active,,7466520,available,,True,False,False,master,Python,BSD-3-Clause,[],11,6,19,2013-01-06T10:13:40Z,2013-04-17T08:30:32Z,2026-01-17T10:11:14Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0265,permas4edu/permas4edu,permas4edu/permas4edu,https://github.com/permas4edu/permas4edu,https://github.com/permas4edu/permas4edu,Collection of finite element models ,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,adjacent,active,,622841087,available,https://www.intes.de/edu,False,False,False,main,HTML,,"[""buckling"",""cae"",""computer-aided-engineering"",""contact"",""finite-element-analysis"",""finite-element-methods"",""finite-elements"",""fluid-structure-interaction"",""heat-transfer"",""hpc"",""mesh-generation"",""mesh-processing"",""parametric-optimization"",""python3"",""rotor-dynamics"",""shape-optimization"",""simulation"",""structural-dynamics"",""topology-optimization"",""vibration-analysis""]",32,4,0,2023-04-03T07:10:51Z,2026-08-25T14:17:13Z,2026-08-25T14:41:14Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0266,ecker-lab/Optimizing_Vibrating_Plates,ecker-lab/Optimizing_Vibrating_Plates,https://github.com/ecker-lab/Optimizing_Vibrating_Plates,https://github.com/ecker-lab/Optimizing_Vibrating_Plates,Code for the paper Minimizing Structural Vibrations via Guided Flow Matching Design Optimization,"Vibroakustik, strukturelle Akustik oder Modalanalyse.",vibroacoustics_and_modal_analysis,Vibroacoustics and modal analysis,Vibroakustik und Modalanalyse,core,active,,991980850,available,,False,False,False,main,Python,NOASSERTION,[],6,1,0,2025-05-28T12:44:13Z,2026-06-19T12:40:23Z,2026-06-19T12:40:27Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0267,1oly/AeroAcoustics.jl,1oly/AeroAcoustics.jl,https://github.com/1oly/AeroAcoustics.jl,https://github.com/1oly/AeroAcoustics.jl,A Julia package for Aeroacoustics,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,167165058,available,,False,False,False,master,Julia,NOASSERTION,[],33,5,6,2019-01-23T10:35:33Z,2026-05-01T11:20:26Z,2026-02-25T14:29:12Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0268,Universite-Gustave-Eiffel/WAPE,Universite-Gustave-Eiffel/WAPE,https://github.com/Universite-Gustave-Eiffel/WAPE,https://github.com/Universite-Gustave-Eiffel/WAPE,,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,578555002,available,,False,False,False,main,MATLAB,EUPL-1.2,[],10,0,0,2022-12-15T10:34:34Z,2024-07-17T13:39:13Z,2026-05-11T11:26:08Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0269,byuflowlab/FLOWUnsteady,byuflowlab/FLOWUnsteady,https://github.com/byuflowlab/FLOWUnsteady,https://github.com/byuflowlab/FLOWUnsteady,An interactional aerodynamics and acoustics solver for multirotor aircraft and wind energy,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,211944072,available,https://flow.byu.edu/FLOWUnsteady/,False,False,False,master,Julia,MIT,"[""acoustics"",""aeroacoustics"",""aerodynamics"",""aircraft"",""cfd"",""computational-fluid-dynamics"",""rotorcraft"",""vortex-methods"",""vpm"",""vtol"",""wind-turbine""]",383,89,43,2019-09-30T19:55:38Z,2026-08-05T01:07:29Z,2026-08-21T10:13:38Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0270,org-arl/UnderwaterAcoustics.jl,org-arl/UnderwaterAcoustics.jl,https://github.com/org-arl/UnderwaterAcoustics.jl,https://github.com/org-arl/UnderwaterAcoustics.jl,Julia toolbox for underwater acoustic modeling,Julia-Ökosystem zur Modellierung der Unterwasser-Schallausbreitung.,aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,245935897,available,,False,False,False,master,Julia,MIT,[],87,26,13,2020-03-09T03:30:36Z,2026-07-14T17:55:13Z,2026-07-31T07:40:42Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0271,org-arl/VirtualAcousticOcean.jl,org-arl/VirtualAcousticOcean.jl,https://github.com/org-arl/VirtualAcousticOcean.jl,https://github.com/org-arl/VirtualAcousticOcean.jl,Real-time underwater acoustic simulator,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,775617945,available,,False,False,False,main,Julia,MIT,[],25,5,1,2024-03-21T18:11:33Z,2026-08-02T16:45:16Z,2026-08-02T16:15:44Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0272,A-New-BellHope/bellhop,A-New-BellHope/bellhop,https://github.com/A-New-BellHope/bellhop,https://github.com/A-New-BellHope/bellhop,"A mirror of the original FORTRAN BELLHOP underwater acoustics simulator, with some bugs fixed","Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,439513713,available,,False,False,False,main,Fortran,GPL-3.0,[],22,6,0,2021-12-18T02:54:42Z,2023-06-16T21:51:06Z,2026-04-05T19:26:05Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0273,A-New-BellHope/bellhopcuda,A-New-BellHope/bellhopcuda,https://github.com/A-New-BellHope/bellhopcuda,https://github.com/A-New-BellHope/bellhopcuda,CUDA and C++ port of BELLHOP / BELLHOP3D underwater acoustics simulator,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",core,active,,416534338,available,,False,False,False,main,C++,GPL-3.0,"[""acoustics"",""cuda"",""hpc"",""oceanography"",""underwater-acoustics""]",128,26,12,2021-10-13T00:06:18Z,2026-04-29T19:50:41Z,2026-08-02T10:36:12Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0274,signetlabdei/WOSS,signetlabdei/WOSS,https://github.com/signetlabdei/WOSS,https://github.com/signetlabdei/WOSS,WOSS is a framework that permits the integration of any underwater channel simulator that expects environmental data and provides a channel realization. WOSS integrates the Bellhop ray-tracing program. Thanks to its automation the user only has to specify the location in the world and the time where the simulation should take place.,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",adjacent,active,,250030512,available,https://woss.dei.unipd.it,False,False,False,master,C++,NOASSERTION,"[""bellhop"",""cmake"",""gebco"",""hdf5"",""netcdf4"",""ns-3"",""ns2"",""ns3"",""nsmiracle"",""simulation"",""underwater-acoustics"",""underwater-communications"",""woa2013"",""woss""]",23,7,0,2020-03-25T16:24:23Z,2026-08-01T20:20:48Z,2026-08-01T20:32:21Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0275,rpl-cmu/underwater-acoustic-pseudoranging,rpl-cmu/underwater-acoustic-pseudoranging,https://github.com/rpl-cmu/underwater-acoustic-pseudoranging,https://github.com/rpl-cmu/underwater-acoustic-pseudoranging,"Code and Hardware Schematics for Underwater Acoustic Pseudoranging, presented at IROS 2022","Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",adjacent,active,,518246440,available,,False,False,False,main,Python,,[],9,4,0,2022-07-26T23:31:03Z,2022-10-24T12:40:24Z,2026-04-19T15:54:44Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0276,harshini-subbiah/Energy-aware-underwater-acoustic-communication,harshini-subbiah/Energy-aware-underwater-acoustic-communication,https://github.com/harshini-subbiah/Energy-aware-underwater-acoustic-communication,https://github.com/harshini-subbiah/Energy-aware-underwater-acoustic-communication,Adaptive Underwater Acoustic Communication Simulator using Energy-Aware Transmission and BELLHOP Channel Modeling in C.,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",adjacent,active,,1282082897,available,,False,False,False,main,C,,"[""acoustic-communication"",""bellhop"",""c"",""communication"",""embedded-c"",""embedded-systems"",""energy-aware"",""network-simulation"",""signal-processing"",""simulation"",""underwater"",""underwater-acoustic""]",0,0,0,2026-06-27T09:50:27Z,2026-06-29T04:14:01Z,2026-06-29T04:14:05Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0277,TUSX/TUSX,,https://github.com/TUSX/TUSX,,,"Aero-, Unterwasser- oder Ultraschallakustik.",aero_underwater_and_ultrasound_acoustics,"Aeroacoustics, underwater acoustics, and ultrasound","Aero-, Unterwasser- und Ultraschallakustik",adjacent,active,,,unavailable,,,,,,,,[],,,,,,,2026-08-22,2026-08-25T15:30:14Z
